NOC,Year,Athletes_Count,Sports_Count,Gold,Silver,Bronze,Total_Medals,Is_Host,Total Events,Total Disciplines,Total Sports,sports coverage,Gold winning rate,Silver winning rate,Bronze winning rate,Medal winning rate
AZE,2016,69,15,1,7,10,18,False,306.0,42.0,28.0,0.5357142857142857,0.0032679738562091504,0.02287581699346405,0.032679738562091505,0.0196078431372549
AZE,2020,55,14,0,3,4,7,False,339.0,50.0,33.0,0.42424242424242425,0.0,0.008849557522123894,0.011799410029498525,0.00688298918387414
AZE,2024,49,15,2,2,3,7,False,329.0,48.0,32.0,0.46875,0.0060790273556231,0.0060790273556231,0.00911854103343465,0.0070921985815602835
BAH,1952,7,1,0,0,0,0,False,149.0,23.0,17.0,0.058823529411764705,0.0,0.0,0.0,0.0
BAH,1956,5,2,0,0,1,1,False,151.0,23.0,17.0,0.11764705882352941,0.0,0.0,0.006622516556291391,0.002207505518763797
BAH,1960,14,2,0,0,0,0,False,150.0,23.0,17.0,0.11764705882352941,0.0,0.0,0.0,0.0
BAH,1964,12,2,1,0,0,1,False,163.0,25.0,19.0,0.10526315789473684,0.006134969325153374,0.0,0.0,0.002044989775051125
BAH,1968,22,3,0,0,0,0,False,172.0,24.0,18.0,0.16666666666666666,0.0,0.0,0.0,0.0
BAH,1972,25,4,0,0,0,0,False,195.0,28.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
BAH,1976,19,3,0,0,0,0,False,198.0,27.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0
BAH,1984,31,4,0,0,0,0,False,221.0,29.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
BAH,1988,18,5,0,0,0,0,False,237.0,31.0,23.0,0.21739130434782608,0.0,0.0,0.0,0.0
BAH,1992,18,4,0,0,1,1,False,257.0,34.0,25.0,0.16,0.0,0.0,0.0038910505836575876,0.0012970168612191958
BAH,1996,36,4,0,1,0,1,False,271.0,37.0,25.0,0.16,0.0,0.0036900369003690036,0.0,0.0012300123001230013
BAH,2000,39,3,2,0,1,3,False,300.0,40.0,27.0,0.1111111111111111,0.006666666666666667,0.0,0.0033333333333333335,0.0033333333333333335
BAH,2004,28,3,1,0,1,2,False,301.0,40.0,27.0,0.1111111111111111,0.0033222591362126247,0.0,0.0033222591362126247,0.0022148394241417496
BAH,2008,33,4,0,1,1,2,False,302.0,42.0,27.0,0.14814814814814814,0.0,0.0033112582781456954,0.0033112582781456954,0.002207505518763797
BAH,2012,29,2,1,0,0,1,False,302.0,40.0,26.0,0.07692307692307693,0.0033112582781456954,0.0,0.0,0.0011037527593818985
BAH,2016,38,3,1,0,1,2,False,306.0,42.0,28.0,0.10714285714285714,0.0032679738562091504,0.0,0.0032679738562091504,0.002178649237472767
BAH,2020,22,2,2,0,0,2,False,339.0,50.0,33.0,0.06060606060606061,0.0058997050147492625,0.0,0.0,0.0019665683382497543
BAH,2024,21,2,0,0,0,0,False,329.0,48.0,32.0,0.0625,0.0,0.0,0.0,0.0
BAN,1984,2,1,0,0,0,0,False,221.0,29.0,21.0,0.047619047619047616,0.0,0.0,0.0,0.0
BAN,1988,11,2,0,0,0,0,False,237.0,31.0,23.0,0.08695652173913043,0.0,0.0,0.0,0.0
BAN,1992,9,3,0,0,0,0,False,257.0,34.0,25.0,0.12,0.0,0.0,0.0,0.0
BAN,1996,4,3,0,0,0,0,False,271.0,37.0,25.0,0.12,0.0,0.0,0.0,0.0
BAN,2000,6,3,0,0,0,0,False,300.0,40.0,27.0,0.1111111111111111,0.0,0.0,0.0,0.0
BAN,2004,4,3,0,0,0,0,False,301.0,40.0,27.0,0.1111111111111111,0.0,0.0,0.0,0.0
BAN,2008,5,3,0,0,0,0,False,302.0,42.0,27.0,0.1111111111111111,0.0,0.0,0.0,0.0
BAN,2012,7,5,0,0,0,0,False,302.0,40.0,26.0,0.19230769230769232,0.0,0.0,0.0,0.0
BAN,2016,7,5,0,0,0,0,False,306.0,42.0,28.0,0.17857142857142858,0.0,0.0,0.0,0.0
BAN,2020,8,4,0,0,0,0,False,339.0,50.0,33.0,0.12121212121212122,0.0,0.0,0.0,0.0
BAN,2024,5,4,0,0,0,0,False,329.0,48.0,32.0,0.125,0.0,0.0,0.0,0.0
BAR,1968,13,5,0,0,0,0,False,172.0,24.0,18.0,0.2777777777777778,0.0,0.0,0.0,0.0
BAR,1972,20,4,0,0,0,0,False,195.0,28.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
BAR,1976,17,2,0,0,0,0,False,198.0,27.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
BAR,1984,25,6,0,0,0,0,False,221.0,29.0,21.0,0.2857142857142857,0.0,0.0,0.0,0.0
BAR,1988,26,7,0,0,0,0,False,237.0,31.0,23.0,0.30434782608695654,0.0,0.0,0.0,0.0
BAR,1992,22,5,0,0,0,0,False,257.0,34.0,25.0,0.2,0.0,0.0,0.0,0.0
BAR,1996,22,7,0,0,0,0,False,271.0,37.0,25.0,0.28,0.0,0.0,0.0,0.0
BAR,2000,28,6,0,0,1,1,False,300.0,40.0,27.0,0.2222222222222222,0.0,0.0,0.0033333333333333335,0.0011111111111111111
BAR,2004,15,5,0,0,0,0,False,301.0,40.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
BAR,2008,10,3,0,0,0,0,False,302.0,42.0,27.0,0.1111111111111111,0.0,0.0,0.0,0.0
BAR,2012,8,3,0,0,0,0,False,302.0,40.0,26.0,0.11538461538461539,0.0,0.0,0.0,0.0
BAR,2016,13,5,0,0,0,0,False,306.0,42.0,28.0,0.17857142857142858,0.0,0.0,0.0,0.0
BAR,2020,9,2,0,0,0,0,False,339.0,50.0,33.0,0.06060606060606061,0.0,0.0,0.0,0.0
BAR,2024,4,3,0,0,0,0,False,329.0,48.0,32.0,0.09375,0.0,0.0,0.0,0.0
BDI,1996,7,1,1,0,0,1,False,271.0,37.0,25.0,0.04,0.0036900369003690036,0.0,0.0,0.0012300123001230013
BDI,2000,6,1,0,0,0,0,False,300.0,40.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
BDI,2004,7,2,0,0,0,0,False,301.0,40.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
BDI,2008,3,2,0,0,0,0,False,302.0,42.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
BDI,2012,6,3,0,0,0,0,False,302.0,40.0,26.0,0.11538461538461539,0.0,0.0,0.0,0.0
BDI,2016,10,3,0,1,0,1,False,306.0,42.0,28.0,0.10714285714285714,0.0,0.0032679738562091504,0.0,0.0010893246187363835
BDI,2020,7,3,0,0,0,0,False,339.0,50.0,33.0,0.09090909090909091,0.0,0.0,0.0,0.0
BDI,2024,8,3,0,0,0,0,False,329.0,48.0,32.0,0.09375,0.0,0.0,0.0,0.0
BEL,1900,100,10,6,7,5,18,False,97.0,22.0,20.0,0.5,0.061855670103092786,0.07216494845360824,0.05154639175257732,0.061855670103092786
BEL,1906,31,7,2,2,3,7,False,76.0,13.0,11.0,0.6363636363636364,0.02631578947368421,0.02631578947368421,0.039473684210526314,0.03070175438596491
BEL,1908,99,11,1,5,2,8,False,110.0,25.0,22.0,0.5,0.00909090909090909,0.045454545454545456,0.01818181818181818,0.024242424242424242
BEL,1912,72,9,2,1,3,6,False,102.0,18.0,14.0,0.6428571428571429,0.0196078431372549,0.00980392156862745,0.029411764705882353,0.0196078431372549
BEL,1920,518,23,16,12,14,42,True,156.0,29.0,22.0,1.0454545454545454,0.10256410256410256,0.07692307692307693,0.08974358974358974,0.08974358974358974
BEL,1924,234,17,3,7,3,13,False,126.0,23.0,17.0,1.0,0.023809523809523808,0.05555555555555555,0.023809523809523808,0.03439153439153439
BEL,1928,260,15,0,1,2,3,False,109.0,20.0,14.0,1.0714285714285714,0.0,0.009174311926605505,0.01834862385321101,0.009174311926605505
BEL,1932,69,2,0,0,1,1,False,117.0,20.0,14.0,0.14285714285714285,0.0,0.0,0.008547008547008548,0.002849002849002849
BEL,1936,205,15,0,0,3,3,False,129.0,25.0,19.0,0.7894736842105263,0.0,0.0,0.023255813953488372,0.007751937984496124
BEL,1948,182,17,2,2,3,7,False,136.0,23.0,17.0,1.0,0.014705882352941176,0.014705882352941176,0.022058823529411766,0.01715686274509804
BEL,1952,184,16,2,2,0,4,False,149.0,23.0,17.0,0.9411764705882353,0.013422818791946308,0.013422818791946308,0.0,0.008948545861297539
BEL,1956,82,13,0,2,0,2,False,151.0,23.0,17.0,0.7647058823529411,0.0,0.013245033112582781,0.0,0.004415011037527594
BEL,1960,150,16,0,2,2,4,False,150.0,23.0,17.0,0.9411764705882353,0.0,0.013333333333333334,0.013333333333333334,0.008888888888888889
BEL,1964,74,13,2,0,1,3,False,163.0,25.0,19.0,0.6842105263157895,0.012269938650306749,0.0,0.006134969325153374,0.006134969325153374
BEL,1968,106,13,0,1,1,2,False,172.0,24.0,18.0,0.7222222222222222,0.0,0.005813953488372093,0.005813953488372093,0.003875968992248062
BEL,1972,106,14,0,2,0,2,False,195.0,28.0,21.0,0.6666666666666666,0.0,0.010256410256410256,0.0,0.003418803418803419
BEL,1976,149,16,0,3,3,6,False,198.0,27.0,21.0,0.7619047619047619,0.0,0.015151515151515152,0.015151515151515152,0.010101010101010102
BEL,1980,84,10,1,0,0,1,False,203.0,27.0,21.0,0.47619047619047616,0.0049261083743842365,0.0,0.0,0.0016420361247947454
BEL,1984,86,14,1,1,2,4,False,221.0,29.0,21.0,0.6666666666666666,0.004524886877828055,0.004524886877828055,0.00904977375565611,0.006033182503770739
BEL,1988,85,16,0,0,2,2,False,237.0,31.0,23.0,0.6956521739130435,0.0,0.0,0.008438818565400843,0.0028129395218002813
BEL,1992,103,18,0,1,2,3,False,257.0,34.0,25.0,0.72,0.0,0.0038910505836575876,0.007782101167315175,0.0038910505836575876
BEL,1996,81,14,2,2,2,6,False,271.0,37.0,25.0,0.56,0.007380073800738007,0.007380073800738007,0.007380073800738007,0.007380073800738007
BEL,2000,94,16,0,2,3,5,False,300.0,40.0,27.0,0.5925925925925926,0.0,0.006666666666666667,0.01,0.005555555555555556
BEL,2004,70,14,1,0,2,3,False,301.0,40.0,27.0,0.5185185185185185,0.0033222591362126247,0.0,0.006644518272425249,0.0033222591362126247
BEL,2008,112,16,1,1,0,2,False,302.0,42.0,27.0,0.5925925925925926,0.0033112582781456954,0.0033112582781456954,0.0,0.002207505518763797
BEL,2012,142,16,0,1,2,3,False,302.0,40.0,26.0,0.6153846153846154,0.0,0.0033112582781456954,0.006622516556291391,0.0033112582781456954
BEL,2016,138,19,2,2,2,6,False,306.0,42.0,28.0,0.6785714285714286,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.006535947712418301
BEL,2020,185,25,3,1,3,7,False,339.0,50.0,33.0,0.7575757575757576,0.008849557522123894,0.0029498525073746312,0.008849557522123894,0.00688298918387414
BEL,2024,240,25,3,1,5,9,False,329.0,48.0,32.0,0.78125,0.00911854103343465,0.00303951367781155,0.015197568389057751,0.00911854103343465
BEN,1972,3,2,0,0,0,0,False,195.0,28.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
BEN,1980,17,2,0,0,0,0,False,203.0,27.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
BEN,1984,3,1,0,0,0,0,False,221.0,29.0,21.0,0.047619047619047616,0.0,0.0,0.0,0.0
BEN,1988,10,2,0,0,0,0,False,237.0,31.0,23.0,0.08695652173913043,0.0,0.0,0.0,0.0
BEN,1992,7,2,0,0,0,0,False,257.0,34.0,25.0,0.08,0.0,0.0,0.0,0.0
BEN,1996,7,1,0,0,0,0,False,271.0,37.0,25.0,0.04,0.0,0.0,0.0,0.0
BEN,2000,4,3,0,0,0,0,False,300.0,40.0,27.0,0.1111111111111111,0.0,0.0,0.0,0.0
BEN,2004,4,2,0,0,0,0,False,301.0,40.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
BEN,2008,5,3,0,0,0,0,False,302.0,42.0,27.0,0.1111111111111111,0.0,0.0,0.0,0.0
BEN,2012,5,4,0,0,0,0,False,302.0,40.0,26.0,0.15384615384615385,0.0,0.0,0.0,0.0
BEN,2016,6,4,0,0,0,0,False,306.0,42.0,28.0,0.14285714285714285,0.0,0.0,0.0,0.0
BEN,2020,7,4,0,0,0,0,False,339.0,50.0,33.0,0.12121212121212122,0.0,0.0,0.0,0.0
BEN,2024,5,3,0,0,0,0,False,329.0,48.0,32.0,0.09375,0.0,0.0,0.0,0.0
BER,1936,9,1,0,0,0,0,False,129.0,25.0,19.0,0.05263157894736842,0.0,0.0,0.0,0.0
BER,1948,28,3,0,0,0,0,False,136.0,23.0,17.0,0.17647058823529413,0.0,0.0,0.0,0.0
BER,1952,12,3,0,0,0,0,False,149.0,23.0,17.0,0.17647058823529413,0.0,0.0,0.0,0.0
BER,1956,3,1,0,0,0,0,False,151.0,23.0,17.0,0.058823529411764705,0.0,0.0,0.0,0.0
BER,1960,9,1,0,0,0,0,False,150.0,23.0,17.0,0.058823529411764705,0.0,0.0,0.0,0.0
BER,1964,4,1,0,0,0,0,False,163.0,25.0,19.0,0.05263157894736842,0.0,0.0,0.0,0.0
BER,1968,6,2,0,0,0,0,False,172.0,24.0,18.0,0.1111111111111111,0.0,0.0,0.0,0.0
BER,1972,9,3,0,0,0,0,False,195.0,28.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0
BER,1976,20,3,0,0,1,1,False,198.0,27.0,21.0,0.14285714285714285,0.0,0.0,0.005050505050505051,0.0016835016835016834
BER,1984,13,5,0,0,0,0,False,221.0,29.0,21.0,0.23809523809523808,0.0,0.0,0.0,0.0
BER,1988,14,6,0,0,0,0,False,237.0,31.0,23.0,0.2608695652173913,0.0,0.0,0.0,0.0
BER,1992,29,4,0,0,0,0,False,257.0,34.0,25.0,0.16,0.0,0.0,0.0,0.0
BER,1996,10,4,0,0,0,0,False,271.0,37.0,25.0,0.16,0.0,0.0,0.0,0.0
BER,2000,7,4,0,0,0,0,False,300.0,40.0,27.0,0.14814814814814814,0.0,0.0,0.0,0.0
BER,2004,10,6,0,0,0,0,False,301.0,40.0,27.0,0.2222222222222222,0.0,0.0,0.0,0.0
BER,2008,6,4,0,0,0,0,False,302.0,42.0,27.0,0.14814814814814814,0.0,0.0,0.0,0.0
BER,2012,8,5,0,0,0,0,False,302.0,40.0,26.0,0.19230769230769232,0.0,0.0,0.0,0.0
BER,2016,8,5,0,0,0,0,False,306.0,42.0,28.0,0.17857142857142858,0.0,0.0,0.0,0.0
BER,2020,2,2,1,0,0,1,False,339.0,50.0,33.0,0.06060606060606061,0.0029498525073746312,0.0,0.0,0.0009832841691248771
BER,2024,8,5,0,0,0,0,False,329.0,48.0,32.0,0.15625,0.0,0.0,0.0,0.0
BHU,1984,6,1,0,0,0,0,False,221.0,29.0,21.0,0.047619047619047616,0.0,0.0,0.0,0.0
BHU,1988,6,1,0,0,0,0,False,237.0,31.0,23.0,0.043478260869565216,0.0,0.0,0.0,0.0
BHU,1992,12,1,0,0,0,0,False,257.0,34.0,25.0,0.04,0.0,0.0,0.0,0.0
BHU,1996,2,1,0,0,0,0,False,271.0,37.0,25.0,0.04,0.0,0.0,0.0,0.0
BHU,2000,2,1,0,0,0,0,False,300.0,40.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
BHU,2004,2,1,0,0,0,0,False,301.0,40.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
BHU,2008,2,1,0,0,0,0,False,302.0,42.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
BHU,2012,2,2,0,0,0,0,False,302.0,40.0,26.0,0.07692307692307693,0.0,0.0,0.0,0.0
BHU,2016,2,2,0,0,0,0,False,306.0,42.0,28.0,0.07142857142857142,0.0,0.0,0.0,0.0
BHU,2020,4,4,0,0,0,0,False,339.0,50.0,33.0,0.12121212121212122,0.0,0.0,0.0,0.0
BHU,2024,3,3,0,0,0,0,False,329.0,48.0,32.0,0.09375,0.0,0.0,0.0,0.0
BIH,1992,13,6,0,0,0,0,False,257.0,34.0,25.0,0.24,0.0,0.0,0.0,0.0
BIH,1996,12,7,0,0,0,0,False,271.0,37.0,25.0,0.28,0.0,0.0,0.0,0.0
BIH,2000,11,4,0,0,0,0,False,300.0,40.0,27.0,0.14814814814814814,0.0,0.0,0.0,0.0
BIH,2004,11,8,0,0,0,0,False,301.0,40.0,27.0,0.2962962962962963,0.0,0.0,0.0,0.0
BIH,2008,7,4,0,0,0,0,False,302.0,42.0,27.0,0.14814814814814814,0.0,0.0,0.0,0.0
BIH,2012,8,4,0,0,0,0,False,302.0,40.0,26.0,0.15384615384615385,0.0,0.0,0.0,0.0
BIH,2016,11,5,0,0,0,0,False,306.0,42.0,28.0,0.17857142857142858,0.0,0.0,0.0,0.0
BIH,2020,8,5,0,0,0,0,False,339.0,50.0,33.0,0.15151515151515152,0.0,0.0,0.0,0.0
BIH,2024,6,3,0,0,0,0,False,329.0,48.0,32.0,0.09375,0.0,0.0,0.0,0.0
BIZ,1968,7,4,0,0,0,0,False,172.0,24.0,18.0,0.2222222222222222,0.0,0.0,0.0,0.0
BIZ,1972,2,1,0,0,0,0,False,195.0,28.0,21.0,0.047619047619047616,0.0,0.0,0.0,0.0
BIZ,1976,4,2,0,0,0,0,False,198.0,27.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
BIZ,1984,13,3,0,0,0,0,False,221.0,29.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0
BIZ,1988,13,2,0,0,0,0,False,237.0,31.0,23.0,0.08695652173913043,0.0,0.0,0.0,0.0
BIZ,1992,18,2,0,0,0,0,False,257.0,34.0,25.0,0.08,0.0,0.0,0.0,0.0
BIZ,1996,5,2,0,0,0,0,False,271.0,37.0,25.0,0.08,0.0,0.0,0.0,0.0
BIZ,2000,2,1,0,0,0,0,False,300.0,40.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
BIZ,2004,2,1,0,0,0,0,False,301.0,40.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
BIZ,2008,4,2,0,0,0,0,False,302.0,42.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
BIZ,2012,3,2,0,0,0,0,False,302.0,40.0,26.0,0.07692307692307693,0.0,0.0,0.0,0.0
BIZ,2016,3,2,0,0,0,0,False,306.0,42.0,28.0,0.07142857142857142,0.0,0.0,0.0,0.0
BIZ,2020,4,2,0,0,0,0,False,339.0,50.0,33.0,0.06060606060606061,0.0,0.0,0.0,0.0
BIZ,2024,1,1,0,0,0,0,False,329.0,48.0,32.0,0.03125,0.0,0.0,0.0,0.0
BLR,1996,259,19,1,6,8,15,False,271.0,37.0,25.0,0.76,0.0036900369003690036,0.02214022140221402,0.02952029520295203,0.01845018450184502
BLR,2000,231,20,3,3,11,17,False,300.0,40.0,27.0,0.7407407407407407,0.01,0.01,0.03666666666666667,0.01888888888888889
BLR,2004,192,22,2,5,6,13,False,301.0,40.0,27.0,0.8148148148148148,0.006644518272425249,0.016611295681063124,0.019933554817275746,0.014396456256921373
BLR,2008,237,24,4,5,9,18,False,302.0,42.0,27.0,0.8888888888888888,0.013245033112582781,0.016556291390728478,0.029801324503311258,0.019867549668874173
BLR,2012,185,23,2,5,5,12,False,302.0,40.0,26.0,0.8846153846153846,0.006622516556291391,0.016556291390728478,0.016556291390728478,0.013245033112582781
BLR,2016,142,22,1,4,4,9,False,306.0,42.0,28.0,0.7857142857142857,0.0032679738562091504,0.013071895424836602,0.013071895424836602,0.00980392156862745
BLR,2020,137,20,1,3,3,7,False,339.0,50.0,33.0,0.6060606060606061,0.0029498525073746312,0.008849557522123894,0.008849557522123894,0.00688298918387414
BOH,1900,9,4,0,1,2,3,False,97.0,22.0,20.0,0.2,0.0,0.010309278350515464,0.020618556701030927,0.010309278350515464
BOH,1906,29,6,0,0,2,2,False,76.0,13.0,11.0,0.5454545454545454,0.0,0.0,0.02631578947368421,0.008771929824561403
BOH,1908,41,5,0,0,2,2,False,110.0,25.0,22.0,0.22727272727272727,0.0,0.0,0.01818181818181818,0.006060606060606061
BOH,1912,74,8,0,0,0,0,False,102.0,18.0,14.0,0.5714285714285714,0.0,0.0,0.0,0.0
BOL,1936,2,2,0,0,0,0,False,129.0,25.0,19.0,0.10526315789473684,0.0,0.0,0.0,0.0
BOL,1964,1,1,0,0,0,0,False,163.0,25.0,19.0,0.05263157894736842,0.0,0.0,0.0,0.0
BOL,1968,4,3,0,0,0,0,False,172.0,24.0,18.0,0.16666666666666666,0.0,0.0,0.0,0.0
BOL,1972,14,3,0,0,0,0,False,195.0,28.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0
BOL,1976,5,4,0,0,0,0,False,198.0,27.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
BOL,1984,13,6,0,0,0,0,False,221.0,29.0,21.0,0.2857142857142857,0.0,0.0,0.0,0.0
BOL,1988,12,6,0,0,0,0,False,237.0,31.0,23.0,0.2608695652173913,0.0,0.0,0.0,0.0
BOL,1992,21,6,0,0,0,0,False,257.0,34.0,25.0,0.24,0.0,0.0,0.0,0.0
BOL,1996,9,5,0,0,0,0,False,271.0,37.0,25.0,0.2,0.0,0.0,0.0,0.0
BOL,2000,5,3,0,0,0,0,False,300.0,40.0,27.0,0.1111111111111111,0.0,0.0,0.0,0.0
BOL,2004,11,5,0,0,0,0,False,301.0,40.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
BOL,2008,7,5,0,0,0,0,False,302.0,42.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
BOL,2012,5,3,0,0,0,0,False,302.0,40.0,26.0,0.11538461538461539,0.0,0.0,0.0,0.0
BOL,2016,12,5,0,0,0,0,False,306.0,42.0,28.0,0.17857142857142858,0.0,0.0,0.0,0.0
BOL,2020,5,3,0,0,0,0,False,339.0,50.0,33.0,0.09090909090909091,0.0,0.0,0.0,0.0
BOL,2024,4,2,0,0,0,0,False,329.0,48.0,32.0,0.0625,0.0,0.0,0.0,0.0
BOT,1980,8,1,0,0,0,0,False,203.0,27.0,21.0,0.047619047619047616,0.0,0.0,0.0,0.0
BOT,1984,8,2,0,0,0,0,False,221.0,29.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
BOT,1988,11,2,0,0,0,0,False,237.0,31.0,23.0,0.08695652173913043,0.0,0.0,0.0,0.0
BOT,1992,6,2,0,0,0,0,False,257.0,34.0,25.0,0.08,0.0,0.0,0.0,0.0
BOT,1996,7,2,0,0,0,0,False,271.0,37.0,25.0,0.08,0.0,0.0,0.0,0.0
BOT,2000,9,2,0,0,0,0,False,300.0,40.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
BOT,2004,12,2,0,0,0,0,False,301.0,40.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
BOT,2008,11,3,0,0,0,0,False,302.0,42.0,27.0,0.1111111111111111,0.0,0.0,0.0,0.0
BOT,2012,4,2,0,1,0,1,False,302.0,40.0,26.0,0.07692307692307693,0.0,0.0033112582781456954,0.0,0.0011037527593818985
BOT,2016,14,3,0,0,0,0,False,306.0,42.0,28.0,0.10714285714285714,0.0,0.0,0.0,0.0
BOT,2020,16,4,0,0,1,1,False,339.0,50.0,33.0,0.12121212121212122,0.0,0.0,0.0029498525073746312,0.0009832841691248771
BOT,2024,19,2,1,1,0,2,False,329.0,48.0,32.0,0.0625,0.00303951367781155,0.00303951367781155,0.0,0.002026342451874367
BRA,1900,3,1,0,0,0,0,False,97.0,22.0,20.0,0.05,0.0,0.0,0.0,0.0
BRA,1920,38,5,1,1,1,3,False,156.0,29.0,22.0,0.22727272727272727,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00641025641025641
BRA,1924,18,4,0,0,0,0,False,126.0,23.0,17.0,0.23529411764705882,0.0,0.0,0.0,0.0
BRA,1932,67,5,0,0,0,0,False,117.0,20.0,14.0,0.35714285714285715,0.0,0.0,0.0,0.0
BRA,1936,94,9,0,0,0,0,False,129.0,25.0,19.0,0.47368421052631576,0.0,0.0,0.0,0.0
BRA,1948,105,11,0,0,1,1,False,136.0,23.0,17.0,0.6470588235294118,0.0,0.0,0.007352941176470588,0.0024509803921568627
BRA,1952,119,14,1,0,2,3,False,149.0,23.0,17.0,0.8235294117647058,0.006711409395973154,0.0,0.013422818791946308,0.006711409395973154
BRA,1956,63,12,1,0,0,1,False,151.0,23.0,17.0,0.7058823529411765,0.006622516556291391,0.0,0.0,0.002207505518763797
BRA,1960,86,14,0,0,2,2,False,150.0,23.0,17.0,0.8235294117647058,0.0,0.0,0.013333333333333334,0.0044444444444444444
BRA,1964,65,11,0,0,1,1,False,163.0,25.0,19.0,0.5789473684210527,0.0,0.0,0.006134969325153374,0.002044989775051125
BRA,1968,89,13,0,1,2,3,False,172.0,24.0,18.0,0.7222222222222222,0.0,0.005813953488372093,0.011627906976744186,0.005813953488372093
BRA,1972,104,13,0,0,2,2,False,195.0,28.0,21.0,0.6190476190476191,0.0,0.0,0.010256410256410256,0.003418803418803419
BRA,1976,89,12,0,0,2,2,False,198.0,27.0,21.0,0.5714285714285714,0.0,0.0,0.010101010101010102,0.003367003367003367
BRA,1980,149,14,2,0,2,4,False,203.0,27.0,21.0,0.6666666666666666,0.009852216748768473,0.0,0.009852216748768473,0.006568144499178982
BRA,1984,197,17,1,5,2,8,False,221.0,29.0,21.0,0.8095238095238095,0.004524886877828055,0.02262443438914027,0.00904977375565611,0.012066365007541479
BRA,1988,233,21,1,2,3,6,False,237.0,31.0,23.0,0.9130434782608695,0.004219409282700422,0.008438818565400843,0.012658227848101266,0.008438818565400843
BRA,1992,233,23,2,1,0,3,False,257.0,34.0,25.0,0.92,0.007782101167315175,0.0038910505836575876,0.0,0.0038910505836575876
BRA,1996,251,18,3,3,9,15,False,271.0,37.0,25.0,0.72,0.01107011070110701,0.01107011070110701,0.033210332103321034,0.01845018450184502
BRA,2000,236,24,0,6,6,12,False,300.0,40.0,27.0,0.8888888888888888,0.0,0.02,0.02,0.013333333333333334
BRA,2004,318,26,5,2,3,10,False,301.0,40.0,27.0,0.9629629629629629,0.016611295681063124,0.006644518272425249,0.009966777408637873,0.01107419712070875
BRA,2008,338,28,3,4,9,16,False,302.0,42.0,27.0,1.037037037037037,0.009933774834437087,0.013245033112582781,0.029801324503311258,0.017660044150110375
BRA,2012,306,27,3,5,9,17,False,302.0,40.0,26.0,1.0384615384615385,0.009933774834437087,0.016556291390728478,0.029801324503311258,0.018763796909492272
BRA,2016,583,34,7,6,6,19,True,306.0,42.0,28.0,1.2142857142857142,0.02287581699346405,0.0196078431372549,0.0196078431372549,0.020697167755991286
BRA,2020,416,33,7,6,8,21,False,339.0,50.0,33.0,1.0,0.02064896755162242,0.017699115044247787,0.02359882005899705,0.02064896755162242
BRA,2024,401,38,3,7,10,20,False,329.0,48.0,32.0,1.1875,0.00911854103343465,0.02127659574468085,0.030395136778115502,0.020263424518743668
BRN,1984,14,4,0,0,0,0,False,221.0,29.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
BRN,1988,16,3,0,0,0,0,False,237.0,31.0,23.0,0.13043478260869565,0.0,0.0,0.0,0.0
BRN,1992,15,2,0,0,0,0,False,257.0,34.0,25.0,0.08,0.0,0.0,0.0,0.0
BRN,1996,5,2,0,0,0,0,False,271.0,37.0,25.0,0.08,0.0,0.0,0.0,0.0
BRN,2000,4,2,0,0,0,0,False,300.0,40.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
BRN,2004,10,4,0,0,0,0,False,301.0,40.0,27.0,0.14814814814814814,0.0,0.0,0.0,0.0
BRN,2008,15,3,0,0,0,0,False,302.0,42.0,27.0,0.1111111111111111,0.0,0.0,0.0,0.0
